dni,nombre,cuenta,moneda,monto,bic,concepto,cargos
10009371,BENEFICIARIO 09371,001000009371,PEN,6851.33,CITIPEPLXXX,PAGO PROVEEDOR 09371,BEN
10009372,BENEFICIARIO 09372,001000009372,PEN,6852.06,BCPLPEPLXXX,PAGO PROVEEDOR 09372,SHA
10009373,BENEFICIARIO 09373,001000009373,PEN,6852.79,BINPPEPLXXX,PAGO PROVEEDOR 09373,OUR
10009374,BENEFICIARIO 09374,001000009374,PEN,6853.52,SCBLPEPLXXX,PAGO PROVEEDOR 09374,BEN
10009375,BENEFICIARIO 09375,001000009375,USD,6854.25,CITIPEPLXXX,PAGO PROVEEDOR 09375,SHA
10009376,BENEFICIARIO 09376,001000009376,PEN,6854.98,BCPLPEPLXXX,PAGO PROVEEDOR 09376,OUR
10009377,BENEFICIARIO 09377,001000009377,PEN,6855.71,BINPPEPLXXX,PAGO PROVEEDOR 09377,BEN
10009378,BENEFICIARIO 09378,001000009378,PEN,6856.44,SCBLPEPLXXX,PAGO PROVEEDOR 09378,SHA
10009379,BENEFICIARIO 09379,001000009379,PEN,6857.17,CITIPEPLXXX,PAGO PROVEEDOR 09379,OUR
10009380,BENEFICIARIO 09380,001000009380,USD,6857.90,BCPLPEPLXXX,PAGO PROVEEDOR 09380,BEN
10009381,BENEFICIARIO 09381,001000009381,PEN,6858.63,BINPPEPLXXX,PAGO PROVEEDOR 09381,SHA
10009382,BENEFICIARIO 09382,001000009382,PEN,6859.36,SCBLPEPLXXX,PAGO PROVEEDOR 09382,OUR
10009383,BENEFICIARIO 09383,001000009383,PEN,6860.09,CITIPEPLXXX,PAGO PROVEEDOR 09383,BEN
10009384,BENEFICIARIO 09384,001000009384,PEN,6860.82,BCPLPEPLXXX,PAGO PROVEEDOR 09384,SHA
10009385,BENEFICIARIO 09385,001000009385,USD,6861.55,BINPPEPLXXX,PAGO PROVEEDOR 09385,OUR
10009386,BENEFICIARIO 09386,001000009386,PEN,6862.28,SCBLPEPLXXX,PAGO PROVEEDOR 09386,BEN
10009387,BENEFICIARIO 09387,001000009387,PEN,6863.01,CITIPEPLXXX,PAGO PROVEEDOR 09387,SHA
10009388,BENEFICIARIO 09388,001000009388,PEN,6863.74,BCPLPEPLXXX,PAGO PROVEEDOR 09388,OUR
10009389,BENEFICIARIO 09389,001000009389,PEN,6864.47,BINPPEPLXXX,PAGO PROVEEDOR 09389,BEN
10009390,BENEFICIARIO 09390,001000009390,USD,6865.20,SCBLPEPLXXX,PAGO PROVEEDOR 09390,SHA
10009391,BENEFICIARIO 09391,001000009391,PEN,6865.93,CITIPEPLXXX,PAGO PROVEEDOR 09391,OUR
10009392,BENEFICIARIO 09392,001000009392,PEN,6866.66,BCPLPEPLXXX,PAGO PROVEEDOR 09392,BEN
10009393,BENEFICIARIO 09393,001000009393,PEN,6867.39,BINPPEPLXXX,PAGO PROVEEDOR 09393,SHA
10009394,BENEFICIARIO 09394,001000009394,PEN,6868.12,SCBLPEPLXXX,PAGO PROVEEDOR 09394,OUR
10009395,BENEFICIARIO 09395,001000009395,USD,6868.85,CITIPEPLXXX,PAGO PROVEEDOR 09395,BEN
10009396,BENEFICIARIO 09396,001000009396,PEN,6869.58,BCPLPEPLXXX,PAGO PROVEEDOR 09396,SHA
10009397,BENEFICIARIO 09397,001000009397,PEN,6870.31,BINPPEPLXXX,PAGO PROVEEDOR 09397,OUR
10009398,BENEFICIARIO 09398,001000009398,PEN,6871.04,SCBLPEPLXXX,PAGO PROVEEDOR 09398,BEN
10009399,BENEFICIARIO 09399,001000009399,PEN,6871.77,CITIPEPLXXX,PAGO PROVEEDOR 09399,SHA
10009400,BENEFICIARIO 09400,001000009400,USD,6872.50,BCPLPEPLXXX,PAGO PROVEEDOR 09400,OUR
10009401,BENEFICIARIO 09401,001000009401,PEN,6873.23,BINPPEPLXXX,PAGO PROVEEDOR 09401,BEN
10009402,BENEFICIARIO 09402,001000009402,PEN,6873.96,SCBLPEPLXXX,PAGO PROVEEDOR 09402,SHA
10009403,BENEFICIARIO 09403,001000009403,PEN,6874.69,CITIPEPLXXX,PAGO PROVEEDOR 09403,OUR
10009404,BENEFICIARIO 09404,001000009404,PEN,6875.42,BCPLPEPLXXX,PAGO PROVEEDOR 09404,BEN
10009405,BENEFICIARIO 09405,001000009405,USD,6876.15,BINPPEPLXXX,PAGO PROVEEDOR 09405,SHA
10009406,BENEFICIARIO 09406,001000009406,PEN,6876.88,SCBLPEPLXXX,PAGO PROVEEDOR 09406,OUR
10009407,BENEFICIARIO 09407,001000009407,PEN,6877.61,CITIPEPLXXX,PAGO PROVEEDOR 09407,BEN
10009408,BENEFICIARIO 09408,001000009408,PEN,6878.34,BCPLPEPLXXX,PAGO PROVEEDOR 09408,SHA
10009409,BENEFICIARIO 09409,001000009409,PEN,6879.07,BINPPEPLXXX,PAGO PROVEEDOR 09409,OUR
10009410,BENEFICIARIO 09410,001000009410,USD,6879.80,SCBLPEPLXXX,PAGO PROVEEDOR 09410,BEN
10009411,BENEFICIARIO 09411,001000009411,PEN,6880.53,CITIPEPLXXX,PAGO PROVEEDOR 09411,SHA
10009412,BENEFICIARIO 09412,001000009412,PEN,6881.26,BCPLPEPLXXX,PAGO PROVEEDOR 09412,OUR
10009413,BENEFICIARIO 09413,001000009413,PEN,6881.99,BINPPEPLXXX,PAGO PROVEEDOR 09413,BEN
10009414,BENEFICIARIO 09414,001000009414,PEN,6882.72,SCBLPEPLXXX,PAGO PROVEEDOR 09414,SHA
10009415,BENEFICIARIO 09415,001000009415,USD,6883.45,CITIPEPLXXX,PAGO PROVEEDOR 09415,OUR
10009416,BENEFICIARIO 09416,001000009416,PEN,6884.18,BCPLPEPLXXX,PAGO PROVEEDOR 09416,BEN
10009417,BENEFICIARIO 09417,001000009417,PEN,6884.91,BINPPEPLXXX,PAGO PROVEEDOR 09417,SHA
10009418,BENEFICIARIO 09418,001000009418,PEN,6885.64,SCBLPEPLXXX,PAGO PROVEEDOR 09418,OUR
10009419,BENEFICIARIO 09419,001000009419,PEN,6886.37,CITIPEPLXXX,PAGO PROVEEDOR 09419,BEN
10009420,BENEFICIARIO 09420,001000009420,USD,6887.10,BCPLPEPLXXX,PAGO PROVEEDOR 09420,SHA
10009421,BENEFICIARIO 09421,001000009421,PEN,6887.83,BINPPEPLXXX,PAGO PROVEEDOR 09421,OUR
10009422,BENEFICIARIO 09422,001000009422,PEN,6888.56,SCBLPEPLXXX,PAGO PROVEEDOR 09422,BEN
10009423,BENEFICIARIO 09423,001000009423,PEN,6889.29,CITIPEPLXXX,PAGO PROVEEDOR 09423,SHA
10009424,BENEFICIARIO 09424,001000009424,PEN,6890.02,BCPLPEPLXXX,PAGO PROVEEDOR 09424,OUR
10009425,BENEFICIARIO 09425,001000009425,USD,6890.75,BINPPEPLXXX,PAGO PROVEEDOR 09425,BEN
10009426,BENEFICIARIO 09426,001000009426,PEN,6891.48,SCBLPEPLXXX,PAGO PROVEEDOR 09426,SHA
10009427,BENEFICIARIO 09427,001000009427,PEN,6892.21,CITIPEPLXXX,PAGO PROVEEDOR 09427,OUR
10009428,BENEFICIARIO 09428,001000009428,PEN,6892.94,BCPLPEPLXXX,PAGO PROVEEDOR 09428,BEN
10009429,BENEFICIARIO 09429,001000009429,PEN,6893.67,BINPPEPLXXX,PAGO PROVEEDOR 09429,SHA
10009430,BENEFICIARIO 09430,001000009430,USD,6894.40,SCBLPEPLXXX,PAGO PROVEEDOR 09430,OUR
10009431,BENEFICIARIO 09431,001000009431,PEN,6895.13,CITIPEPLXXX,PAGO PROVEEDOR 09431,BEN
10009432,BENEFICIARIO 09432,001000009432,PEN,6895.86,BCPLPEPLXXX,PAGO PROVEEDOR 09432,SHA
10009433,BENEFICIARIO 09433,001000009433,PEN,6896.59,BINPPEPLXXX,PAGO PROVEEDOR 09433,OUR
10009434,BENEFICIARIO 09434,001000009434,PEN,6897.32,SCBLPEPLXXX,PAGO PROVEEDOR 09434,BEN
10009435,BENEFICIARIO 09435,001000009435,USD,6898.05,CITIPEPLXXX,PAGO PROVEEDOR 09435,SHA
10009436,BENEFICIARIO 09436,001000009436,PEN,6898.78,BCPLPEPLXXX,PAGO PROVEEDOR 09436,OUR
10009437,BENEFICIARIO 09437,001000009437,PEN,6899.51,BINPPEPLXXX,PAGO PROVEEDOR 09437,BEN
10009438,BENEFICIARIO 09438,001000009438,PEN,6900.24,SCBLPEPLXXX,PAGO PROVEEDOR 09438,SHA
10009439,BENEFICIARIO 09439,001000009439,PEN,6900.97,CITIPEPLXXX,PAGO PROVEEDOR 09439,OUR
10009440,BENEFICIARIO 09440,001000009440,USD,6901.70,BCPLPEPLXXX,PAGO PROVEEDOR 09440,BEN
10009441,BENEFICIARIO 09441,001000009441,PEN,6902.43,BINPPEPLXXX,PAGO PROVEEDOR 09441,SHA
10009442,BENEFICIARIO 09442,001000009442,PEN,6903.16,SCBLPEPLXXX,PAGO PROVEEDOR 09442,OUR
10009443,BENEFICIARIO 09443,001000009443,PEN,6903.89,CITIPEPLXXX,PAGO PROVEEDOR 09443,BEN
10009444,BENEFICIARIO 09444,001000009444,PEN,6904.62,BCPLPEPLXXX,PAGO PROVEEDOR 09444,SHA
10009445,BENEFICIARIO 09445,001000009445,USD,6905.35,BINPPEPLXXX,PAGO PROVEEDOR 09445,OUR
10009446,BENEFICIARIO 09446,001000009446,PEN,6906.08,SCBLPEPLXXX,PAGO PROVEEDOR 09446,BEN
10009447,BENEFICIARIO 09447,001000009447,PEN,6906.81,CITIPEPLXXX,PAGO PROVEEDOR 09447,SHA
10009448,BENEFICIARIO 09448,001000009448,PEN,6907.54,BCPLPEPLXXX,PAGO PROVEEDOR 09448,OUR
10009449,BENEFICIARIO 09449,001000009449,PEN,6908.27,BINPPEPLXXX,PAGO PROVEEDOR 09449,BEN
10009450,BENEFICIARIO 09450,001000009450,USD,6909.00,SCBLPEPLXXX,PAGO PROVEEDOR 09450,SHA
10009451,BENEFICIARIO 09451,001000009451,PEN,6909.73,CITIPEPLXXX,PAGO PROVEEDOR 09451,OUR
10009452,BENEFICIARIO 09452,001000009452,PEN,6910.46,BCPLPEPLXXX,PAGO PROVEEDOR 09452,BEN
10009453,BENEFICIARIO 09453,001000009453,PEN,6911.19,BINPPEPLXXX,PAGO PROVEEDOR 09453,SHA
10009454,BENEFICIARIO 09454,001000009454,PEN,6911.92,SCBLPEPLXXX,PAGO PROVEEDOR 09454,OUR
10009455,BENEFICIARIO 09455,001000009455,USD,6912.65,CITIPEPLXXX,PAGO PROVEEDOR 09455,BEN
10009456,BENEFICIARIO 09456,001000009456,PEN,6913.38,BCPLPEPLXXX,PAGO PROVEEDOR 09456,SHA
10009457,BENEFICIARIO 09457,001000009457,PEN,6914.11,BINPPEPLXXX,PAGO PROVEEDOR 09457,OUR
10009458,BENEFICIARIO 09458,001000009458,PEN,6914.84,SCBLPEPLXXX,PAGO PROVEEDOR 09458,BEN
10009459,BENEFICIARIO 09459,001000009459,PEN,6915.57,CITIPEPLXXX,PAGO PROVEEDOR 09459,SHA
10009460,BENEFICIARIO 09460,001000009460,USD,6916.30,BCPLPEPLXXX,PAGO PROVEEDOR 09460,OUR
10009461,BENEFICIARIO 09461,001000009461,PEN,6917.03,BINPPEPLXXX,PAGO PROVEEDOR 09461,BEN
10009462,BENEFICIARIO 09462,001000009462,PEN,6917.76,SCBLPEPLXXX,PAGO PROVEEDOR 09462,SHA
10009463,BENEFICIARIO 09463,001000009463,PEN,6918.49,CITIPEPLXXX,PAGO PROVEEDOR 09463,OUR
10009464,BENEFICIARIO 09464,001000009464,PEN,6919.22,BCPLPEPLXXX,PAGO PROVEEDOR 09464,BEN
10009465,BENEFICIARIO 09465,001000009465,USD,6919.95,BINPPEPLXXX,PAGO PROVEEDOR 09465,SHA
10009466,BENEFICIARIO 09466,001000009466,PEN,6920.68,SCBLPEPLXXX,PAGO PROVEEDOR 09466,OUR
10009467,BENEFICIARIO 09467,001000009467,PEN,6921.41,CITIPEPLXXX,PAGO PROVEEDOR 09467,BEN
10009468,BENEFICIARIO 09468,001000009468,PEN,6922.14,BCPLPEPLXXX,PAGO PROVEEDOR 09468,SHA
10009469,BENEFICIARIO 09469,001000009469,PEN,6922.87,BINPPEPLXXX,PAGO PROVEEDOR 09469,OUR
10009470,BENEFICIARIO 09470,001000009470,USD,6923.60,SCBLPEPLXXX,PAGO PROVEEDOR 09470,BEN
10009471,BENEFICIARIO 09471,001000009471,PEN,6924.33,CITIPEPLXXX,PAGO PROVEEDOR 09471,SHA
10009472,BENEFICIARIO 09472,001000009472,PEN,6925.06,BCPLPEPLXXX,PAGO PROVEEDOR 09472,OUR
10009473,BENEFICIARIO 09473,001000009473,PEN,6925.79,BINPPEPLXXX,PAGO PROVEEDOR 09473,BEN
10009474,BENEFICIARIO 09474,001000009474,PEN,6926.52,SCBLPEPLXXX,PAGO PROVEEDOR 09474,SHA
10009475,BENEFICIARIO 09475,001000009475,USD,6927.25,CITIPEPLXXX,PAGO PROVEEDOR 09475,OUR
10009476,BENEFICIARIO 09476,001000009476,PEN,6927.98,BCPLPEPLXXX,PAGO PROVEEDOR 09476,BEN
10009477,BENEFICIARIO 09477,001000009477,PEN,6928.71,BINPPEPLXXX,PAGO PROVEEDOR 09477,SHA
10009478,BENEFICIARIO 09478,001000009478,PEN,6929.44,SCBLPEPLXXX,PAGO PROVEEDOR 09478,OUR
10009479,BENEFICIARIO 09479,001000009479,PEN,6930.17,CITIPEPLXXX,PAGO PROVEEDOR 09479,BEN
10009480,BENEFICIARIO 09480,001000009480,USD,6930.90,BCPLPEPLXXX,PAGO PROVEEDOR 09480,SHA
10009481,BENEFICIARIO 09481,001000009481,PEN,6931.63,BINPPEPLXXX,PAGO PROVEEDOR 09481,OUR
10009482,BENEFICIARIO 09482,001000009482,PEN,6932.36,SCBLPEPLXXX,PAGO PROVEEDOR 09482,BEN
10009483,BENEFICIARIO 09483,001000009483,PEN,6933.09,CITIPEPLXXX,PAGO PROVEEDOR 09483,SHA
10009484,BENEFICIARIO 09484,001000009484,PEN,6933.82,BCPLPEPLXXX,PAGO PROVEEDOR 09484,OUR
10009485,BENEFICIARIO 09485,001000009485,USD,6934.55,BINPPEPLXXX,PAGO PROVEEDOR 09485,BEN
10009486,BENEFICIARIO 09486,001000009486,PEN,6935.28,SCBLPEPLXXX,PAGO PROVEEDOR 09486,SHA
10009487,BENEFICIARIO 09487,001000009487,PEN,6936.01,CITIPEPLXXX,PAGO PROVEEDOR 09487,OUR
10009488,BENEFICIARIO 09488,001000009488,PEN,6936.74,BCPLPEPLXXX,PAGO PROVEEDOR 09488,BEN
10009489,BENEFICIARIO 09489,001000009489,PEN,6937.47,BINPPEPLXXX,PAGO PROVEEDOR 09489,SHA
10009490,BENEFICIARIO 09490,001000009490,USD,6938.20,SCBLPEPLXXX,PAGO PROVEEDOR 09490,OUR
10009491,BENEFICIARIO 09491,001000009491,PEN,6938.93,CITIPEPLXXX,PAGO PROVEEDOR 09491,BEN
10009492,BENEFICIARIO 09492,001000009492,PEN,6939.66,BCPLPEPLXXX,PAGO PROVEEDOR 09492,SHA
10009493,BENEFICIARIO 09493,001000009493,PEN,6940.39,BINPPEPLXXX,PAGO PROVEEDOR 09493,OUR
10009494,BENEFICIARIO 09494,001000009494,PEN,6941.12,SCBLPEPLXXX,PAGO PROVEEDOR 09494,BEN
10009495,BENEFICIARIO 09495,001000009495,USD,6941.85,CITIPEPLXXX,PAGO PROVEEDOR 09495,SHA
10009496,BENEFICIARIO 09496,001000009496,PEN,6942.58,BCPLPEPLXXX,PAGO PROVEEDOR 09496,OUR
10009497,BENEFICIARIO 09497,001000009497,PEN,6943.31,BINPPEPLXXX,PAGO PROVEEDOR 09497,BEN
10009498,BENEFICIARIO 09498,001000009498,PEN,6944.04,SCBLPEPLXXX,PAGO PROVEEDOR 09498,SHA
10009499,BENEFICIARIO 09499,001000009499,PEN,6944.77,CITIPEPLXXX,PAGO PROVEEDOR 09499,OUR
10009500,BENEFICIARIO 09500,001000009500,USD,6945.50,BCPLPEPLXXX,PAGO PROVEEDOR 09500,BEN
10009501,BENEFICIARIO 09501,001000009501,PEN,6946.23,BINPPEPLXXX,PAGO PROVEEDOR 09501,SHA
10009502,BENEFICIARIO 09502,001000009502,PEN,6946.96,SCBLPEPLXXX,PAGO PROVEEDOR 09502,OUR
10009503,BENEFICIARIO 09503,001000009503,PEN,6947.69,CITIPEPLXXX,PAGO PROVEEDOR 09503,BEN
10009504,BENEFICIARIO 09504,001000009504,PEN,6948.42,BCPLPEPLXXX,PAGO PROVEEDOR 09504,SHA
10009505,BENEFICIARIO 09505,001000009505,USD,6949.15,BINPPEPLXXX,PAGO PROVEEDOR 09505,OUR
10009506,BENEFICIARIO 09506,001000009506,PEN,6949.88,SCBLPEPLXXX,PAGO PROVEEDOR 09506,BEN
10009507,BENEFICIARIO 09507,001000009507,PEN,6950.61,CITIPEPLXXX,PAGO PROVEEDOR 09507,SHA
10009508,BENEFICIARIO 09508,001000009508,PEN,6951.34,BCPLPEPLXXX,PAGO PROVEEDOR 09508,OUR
10009509,BENEFICIARIO 09509,001000009509,PEN,6952.07,BINPPEPLXXX,PAGO PROVEEDOR 09509,BEN
10009510,BENEFICIARIO 09510,001000009510,USD,6952.80,SCBLPEPLXXX,PAGO PROVEEDOR 09510,SHA
10009511,BENEFICIARIO 09511,001000009511,PEN,6953.53,CITIPEPLXXX,PAGO PROVEEDOR 09511,OUR
10009512,BENEFICIARIO 09512,001000009512,PEN,6954.26,BCPLPEPLXXX,PAGO PROVEEDOR 09512,BEN
10009513,BENEFICIARIO 09513,001000009513,PEN,6954.99,BINPPEPLXXX,PAGO PROVEEDOR 09513,SHA
10009514,BENEFICIARIO 09514,001000009514,PEN,6955.72,SCBLPEPLXXX,PAGO PROVEEDOR 09514,OUR
10009515,BENEFICIARIO 09515,001000009515,USD,6956.45,CITIPEPLXXX,PAGO PROVEEDOR 09515,BEN
10009516,BENEFICIARIO 09516,001000009516,PEN,6957.18,BCPLPEPLXXX,PAGO PROVEEDOR 09516,SHA
10009517,BENEFICIARIO 09517,001000009517,PEN,6957.91,BINPPEPLXXX,PAGO PROVEEDOR 09517,OUR
10009518,BENEFICIARIO 09518,001000009518,PEN,6958.64,SCBLPEPLXXX,PAGO PROVEEDOR 09518,BEN
10009519,BENEFICIARIO 09519,001000009519,PEN,6959.37,CITIPEPLXXX,PAGO PROVEEDOR 09519,SHA
10009520,BENEFICIARIO 09520,001000009520,USD,6960.10,BCPLPEPLXXX,PAGO PROVEEDOR 09520,OUR
10009521,BENEFICIARIO 09521,001000009521,PEN,6960.83,BINPPEPLXXX,PAGO PROVEEDOR 09521,BEN
10009522,BENEFICIARIO 09522,001000009522,PEN,6961.56,SCBLPEPLXXX,PAGO PROVEEDOR 09522,SHA
10009523,BENEFICIARIO 09523,001000009523,PEN,6962.29,CITIPEPLXXX,PAGO PROVEEDOR 09523,OUR
10009524,BENEFICIARIO 09524,001000009524,PEN,6963.02,BCPLPEPLXXX,PAGO PROVEEDOR 09524,BEN
10009525,BENEFICIARIO 09525,001000009525,USD,6963.75,BINPPEPLXXX,PAGO PROVEEDOR 09525,SHA
10009526,BENEFICIARIO 09526,001000009526,PEN,6964.48,SCBLPEPLXXX,PAGO PROVEEDOR 09526,OUR
10009527,BENEFICIARIO 09527,001000009527,PEN,6965.21,CITIPEPLXXX,PAGO PROVEEDOR 09527,BEN
10009528,BENEFICIARIO 09528,001000009528,PEN,6965.94,BCPLPEPLXXX,PAGO PROVEEDOR 09528,SHA
10009529,BENEFICIARIO 09529,001000009529,PEN,6966.67,BINPPEPLXXX,PAGO PROVEEDOR 09529,OUR
10009530,BENEFICIARIO 09530,001000009530,USD,6967.40,SCBLPEPLXXX,PAGO PROVEEDOR 09530,BEN
10009531,BENEFICIARIO 09531,001000009531,PEN,6968.13,CITIPEPLXXX,PAGO PROVEEDOR 09531,SHA
10009532,BENEFICIARIO 09532,001000009532,PEN,6968.86,BCPLPEPLXXX,PAGO PROVEEDOR 09532,OUR
10009533,BENEFICIARIO 09533,001000009533,PEN,6969.59,BINPPEPLXXX,PAGO PROVEEDOR 09533,BEN
10009534,BENEFICIARIO 09534,001000009534,PEN,6970.32,SCBLPEPLXXX,PAGO PROVEEDOR 09534,SHA
10009535,BENEFICIARIO 09535,001000009535,USD,6971.05,CITIPEPLXXX,PAGO PROVEEDOR 09535,OUR
10009536,BENEFICIARIO 09536,001000009536,PEN,6971.78,BCPLPEPLXXX,PAGO PROVEEDOR 09536,BEN
10009537,BENEFICIARIO 09537,001000009537,PEN,6972.51,BINPPEPLXXX,PAGO PROVEEDOR 09537,SHA
10009538,BENEFICIARIO 09538,001000009538,PEN,6973.24,SCBLPEPLXXX,PAGO PROVEEDOR 09538,OUR
10009539,BENEFICIARIO 09539,001000009539,PEN,6973.97,CITIPEPLXXX,PAGO PROVEEDOR 09539,BEN
10009540,BENEFICIARIO 09540,001000009540,USD,6974.70,BCPLPEPLXXX,PAGO PROVEEDOR 09540,SHA
10009541,BENEFICIARIO 09541,001000009541,PEN,6975.43,BINPPEPLXXX,PAGO PROVEEDOR 09541,OUR
10009542,BENEFICIARIO 09542,001000009542,PEN,6976.16,SCBLPEPLXXX,PAGO PROVEEDOR 09542,BEN
10009543,BENEFICIARIO 09543,001000009543,PEN,6976.89,CITIPEPLXXX,PAGO PROVEEDOR 09543,SHA
10009544,BENEFICIARIO 09544,001000009544,PEN,6977.62,BCPLPEPLXXX,PAGO PROVEEDOR 09544,OUR
10009545,BENEFICIARIO 09545,001000009545,USD,6978.35,BINPPEPLXXX,PAGO PROVEEDOR 09545,BEN
10009546,BENEFICIARIO 09546,001000009546,PEN,6979.08,SCBLPEPLXXX,PAGO PROVEEDOR 09546,SHA
10009547,BENEFICIARIO 09547,001000009547,PEN,6979.81,CITIPEPLXXX,PAGO PROVEEDOR 09547,OUR
10009548,BENEFICIARIO 09548,001000009548,PEN,6980.54,BCPLPEPLXXX,PAGO PROVEEDOR 09548,BEN
10009549,BENEFICIARIO 09549,001000009549,PEN,6981.27,BINPPEPLXXX,PAGO PROVEEDOR 09549,SHA
10009550,BENEFICIARIO 09550,001000009550,USD,6982.00,SCBLPEPLXXX,PAGO PROVEEDOR 09550,OUR
10009551,BENEFICIARIO 09551,001000009551,PEN,6982.73,CITIPEPLXXX,PAGO PROVEEDOR 09551,BEN
10009552,BENEFICIARIO 09552,001000009552,PEN,6983.46,BCPLPEPLXXX,PAGO PROVEEDOR 09552,SHA
10009553,BENEFICIARIO 09553,001000009553,PEN,6984.19,BINPPEPLXXX,PAGO PROVEEDOR 09553,OUR
10009554,BENEFICIARIO 09554,001000009554,PEN,6984.92,SCBLPEPLXXX,PAGO PROVEEDOR 09554,BEN
10009555,BENEFICIARIO 09555,001000009555,USD,6985.65,CITIPEPLXXX,PAGO PROVEEDOR 09555,SHA
10009556,BENEFICIARIO 09556,001000009556,PEN,6986.38,BCPLPEPLXXX,PAGO PROVEEDOR 09556,OUR
10009557,BENEFICIARIO 09557,001000009557,PEN,6987.11,BINPPEPLXXX,PAGO PROVEEDOR 09557,BEN
10009558,BENEFICIARIO 09558,001000009558,PEN,6987.84,SCBLPEPLXXX,PAGO PROVEEDOR 09558,SHA
10009559,BENEFICIARIO 09559,001000009559,PEN,6988.57,CITIPEPLXXX,PAGO PROVEEDOR 09559,OUR
10009560,BENEFICIARIO 09560,001000009560,USD,6989.30,BCPLPEPLXXX,PAGO PROVEEDOR 09560,BEN
10009561,BENEFICIARIO 09561,001000009561,PEN,6990.03,BINPPEPLXXX,PAGO PROVEEDOR 09561,SHA
10009562,BENEFICIARIO 09562,001000009562,PEN,6990.76,SCBLPEPLXXX,PAGO PROVEEDOR 09562,OUR
10009563,BENEFICIARIO 09563,001000009563,PEN,6991.49,CITIPEPLXXX,PAGO PROVEEDOR 09563,BEN
10009564,BENEFICIARIO 09564,001000009564,PEN,6992.22,BCPLPEPLXXX,PAGO PROVEEDOR 09564,SHA
10009565,BENEFICIARIO 09565,001000009565,USD,6992.95,BINPPEPLXXX,PAGO PROVEEDOR 09565,OUR
10009566,BENEFICIARIO 09566,001000009566,PEN,6993.68,SCBLPEPLXXX,PAGO PROVEEDOR 09566,BEN
10009567,BENEFICIARIO 09567,001000009567,PEN,6994.41,CITIPEPLXXX,PAGO PROVEEDOR 09567,SHA
10009568,BENEFICIARIO 09568,001000009568,PEN,6995.14,BCPLPEPLXXX,PAGO PROVEEDOR 09568,OUR
10009569,BENEFICIARIO 09569,001000009569,PEN,6995.87,BINPPEPLXXX,PAGO PROVEEDOR 09569,BEN
10009570,BENEFICIARIO 09570,001000009570,USD,6996.60,SCBLPEPLXXX,PAGO PROVEEDOR 09570,SHA
10009571,BENEFICIARIO 09571,001000009571,PEN,6997.33,CITIPEPLXXX,PAGO PROVEEDOR 09571,OUR
10009572,BENEFICIARIO 09572,001000009572,PEN,6998.06,BCPLPEPLXXX,PAGO PROVEEDOR 09572,BEN
10009573,BENEFICIARIO 09573,001000009573,PEN,6998.79,BINPPEPLXXX,PAGO PROVEEDOR 09573,SHA
10009574,BENEFICIARIO 09574,001000009574,PEN,6999.52,SCBLPEPLXXX,PAGO PROVEEDOR 09574,OUR
10009575,BENEFICIARIO 09575,001000009575,USD,7000.25,CITIPEPLXXX,PAGO PROVEEDOR 09575,BEN
10009576,BENEFICIARIO 09576,001000009576,PEN,7000.98,BCPLPEPLXXX,PAGO PROVEEDOR 09576,SHA
10009577,BENEFICIARIO 09577,001000009577,PEN,7001.71,BINPPEPLXXX,PAGO PROVEEDOR 09577,OUR
10009578,BENEFICIARIO 09578,001000009578,PEN,7002.44,SCBLPEPLXXX,PAGO PROVEEDOR 09578,BEN
10009579,BENEFICIARIO 09579,001000009579,PEN,7003.17,CITIPEPLXXX,PAGO PROVEEDOR 09579,SHA
10009580,BENEFICIARIO 09580,001000009580,USD,7003.90,BCPLPEPLXXX,PAGO PROVEEDOR 09580,OUR
10009581,BENEFICIARIO 09581,001000009581,PEN,7004.63,BINPPEPLXXX,PAGO PROVEEDOR 09581,BEN
10009582,BENEFICIARIO 09582,001000009582,PEN,7005.36,SCBLPEPLXXX,PAGO PROVEEDOR 09582,SHA
10009583,BENEFICIARIO 09583,001000009583,PEN,7006.09,CITIPEPLXXX,PAGO PROVEEDOR 09583,OUR
10009584,BENEFICIARIO 09584,001000009584,PEN,7006.82,BCPLPEPLXXX,PAGO PROVEEDOR 09584,BEN
10009585,BENEFICIARIO 09585,001000009585,USD,7007.55,BINPPEPLXXX,PAGO PROVEEDOR 09585,SHA
10009586,BENEFICIARIO 09586,001000009586,PEN,7008.28,SCBLPEPLXXX,PAGO PROVEEDOR 09586,OUR
10009587,BENEFICIARIO 09587,001000009587,PEN,7009.01,CITIPEPLXXX,PAGO PROVEEDOR 09587,BEN
10009588,BENEFICIARIO 09588,001000009588,PEN,7009.74,BCPLPEPLXXX,PAGO PROVEEDOR 09588,SHA
10009589,BENEFICIARIO 09589,001000009589,PEN,7010.47,BINPPEPLXXX,PAGO PROVEEDOR 09589,OUR
10009590,BENEFICIARIO 09590,001000009590,USD,7011.20,SCBLPEPLXXX,PAGO PROVEEDOR 09590,BEN
10009591,BENEFICIARIO 09591,001000009591,PEN,7011.93,CITIPEPLXXX,PAGO PROVEEDOR 09591,SHA
10009592,BENEFICIARIO 09592,001000009592,PEN,7012.66,BCPLPEPLXXX,PAGO PROVEEDOR 09592,OUR
10009593,BENEFICIARIO 09593,001000009593,PEN,7013.39,BINPPEPLXXX,PAGO PROVEEDOR 09593,BEN
10009594,BENEFICIARIO 09594,001000009594,PEN,7014.12,SCBLPEPLXXX,PAGO PROVEEDOR 09594,SHA
